06290BDB-48AA-11D2-8432-006008C3FBFC,Constructor for Scriptlet Behavior Handler
063B79F5-7539-11D2-9773-00A0C9B4D50C,Microsoft COM+ Services Meta Data
063B79F6-7539-11D2-9773-00A0C9B4D50C,Microsoft COM+ Services Meta Data
063E2DE8-AA5B-46E8-8239-B8F7CA43F4C7,Device Emulator (IEmulatorVirtualMachineManager Interface)
064CB054-2518-474E-B2E8-200049528C42,RotService Class
0655E396-25D0-11D3-9C26-00C04F8EF87C,SpLexicon Class
06587E71-F043-403A-BF49-CB591BA6E103,AudioVolume Class
06622D85-6856-4460-8DE1-A81921B41C4B,COpenControlPanel
067B4B81-B1EC-489F-B111-940EBDC44EBE,WMDM CE Device Service Provider
06849E9F-C8D7-4D59-B87D-784B7D6BE0B3,Adobe PDF Reader Link Helper
06993B16-A5C7-47EB-B61C-B1CB7EE600AC,Create and edit Wired policies
06A03425-C9EB-11D2-8CAA-0080C739E3E0,Help Collection Wrapper Class
06A8C798-716B-38C1-8E7A-A3F9F7F39F50,Microsoft.SqlServer.Management.Smo.Column
06B32AEE-77DA-484B-973B-5D64F47201B0,VMR Mixer
06B81C12-A5DA-340D-AFF7-FA1453FBC29A,System.Security.Policy.AllMembershipCondition
06C792F8-6212-4F39-BF70-E8C0AC965C23,User Account Control Settings
06CCA63E-9941-441B-B004-39F999ADA412,MMEndpointManager class
06D5C954-B198-47E6-82DA-20FEBF69074D,DevExpress.ExpressApp.TemplateWizard.ExpressAppVBSolutionWizard
06E5E6D2-A54C-3E1E-B93E-9AF7E31482B8,Microsoft.SqlServer.Management.Smo.Login
06EEE695-542D-46F6-AEAB-FA2F1B2102D3,GameCleanupHandler Class
06EEE834-461C-42C2-8DCF-1502B527B1F9,URL Shortcut PropSetStorage Mapping
0700F42F-EEE3-443A-9899-166F16286796,HomeGroup Network
0713E8A2-850A-101B-AFC0-4210102A8DA7,"Microsoft TreeView Control, version 5.0 (SP2)"
0713E8A8-850A-101B-AFC0-4210102A8DA7,TreeView General Property Page Object
0713E8D2-850A-101B-AFC0-4210102A8DA7,"Microsoft ProgressBar Control, version 5.0 (SP2)"
0713E8D8-850A-101B-AFC0-4210102A8DA7,Progress Bar General Property Page Object
07252659-BB6B-4B79-B78B-623F6699A579,AudioConstrictor Class
07398DCF-2E0B-4ECE-99DD-56B262DB948B,Search Protocol URL Generator
078759D3-423B-48AD-AB6A-5638C2884DBE,Shell Undo Parent Unit
0795A4D0-2C10-34A0-A051-E2B82D34A88E,Microsoft.Office.Interop.Outlook.OlBodyFormat
0798E3C4-0753-3043-8D9D-8AC05ECA561D,Microsoft.AnalysisServices.ProtectionLevel
079AA557-4A18-424A-8EEE-E39F0A8D41B9,SAX XML Reader
07A774A0-6047-11D1-BA20-006097D2898E,Logagent Class
07A7F98A-4036-309D-9469-7933B36EFE18,Microsoft.SqlServer.Replication.MergeSessionDetail
07AA0886-CC8D-4E19-A410-1C75AF686E62,Onex  PLAP Credential Provider
07B1CFBA-5BEE-4AE6-AF6A-DE68DB150465,DTSagent Class 10.5
07B65360-C445-11CE-AFDE-00AA006C14F4,MIDI Renderer
07C45BB1-4A8C-4642-A1F5-237E7215FF66,IE Microsoft BrowserBand
07C9CB2C-F51C-47EA-B551-7DA02541D586,VSTO Persistence Word Component
07DC68FA-A15D-4E44-93DE-645060C7B469,HandWritingSkinProps Class
07F94112-A42E-328B-B508-702EF62BCC29,System.Runtime.InteropServices.COMException
08050DC9-A50F-3966-9BAE-A7A29DC83E6E,Microsoft.Office.Interop.Outlook.OlDaysOfWeek
080D0D78-F421-11D0-A36E-00C04FB950DC,ADs LDAP Pathname Descriptor Object
080E9492-1562-4D61-8E0E-F23100735938,KRDPLogger.clsKRDPLogger
08165EA0-E946-11CF-9C87-00AA005127ED,WebCheckWebCrawler
08229782-89C8-4028-BB74-75BB58EF1488,IP Security Monitor
08244EE6-92F0-47F2-9FC9-929BAA2E7235,Sharing Overlay (Private)
08295C62-7462-3633-B35E-7AE68ACA3948,System.ObsoleteAttribute
0834D5A7-7839-46DC-A2A2-92F7A934ADDA,SQLFunctions Class
0835F77A-B9B4-387D-AEBA-CAE90FA12D49,Microsoft.SqlServer.Management.Smo.Edition
083863F1-70DE-11D0-BD40-00A0C911CE86,ActiveMovie Filter Class Manager
083F2CD8-2F92-363A-A2C7-D3BAABD57332,Microsoft.SqlServer.Replication.ReplicationUserDefinedFunction
084BE1A3-2382-36E8-B606-B1D64A3D703F,Microsoft.Office.Interop.Access.AcObjectType
088B3BF5-E295-3F76-80D6-A50A2FE6DF9D,Microsoft.AnalysisServices.AggregationInstanceMeasure
08906185-C05A-4527-BEDE-097CB37115A9,FieldLinks Class
08A99E2F-6D6D-4B80-AF5A-BAF2BCBE4CB9,PropVariantCollection Class
08ACDE59-60D0-4343-992C-DD6A61C5EC8E,SimpleCommunicationChannel Class
08D5BFBF-FBCA-4322-9F70-CA9F66F8ED6A,CommonLayoutModifier
09017262-FDB4-4FF2-9013-26332C926EE7,Csc Sync
09050694-56B7-44D2-9086-1F0CBF3AD25C,VSTO Assembly
09144FD6-BB29-11DB-96F1-005056C00008,PBDA DTFilter
093FF999-1EA0-4079-9525-9614C3504B74,Windows Script Host Network Object
09474572-B2FB-11D1-A1A1-0000F875B132,MMCListPadInfo class
0955AC62-BF2E-4CBA-A2B9-A63F772D46CF,BDA Tuning Model MPEG2 Tune Request
095C017F-5C69-4FDB-BCD4-6EA180280339,Database Class
0968E258-16C7-4DBA-AA86-462DD61E31A3,PersistentZoneIdentifier
0977EEC5-10F7-44AE-A7FA-D4824EBA5C74,PrintersCacheManager Class
09799AFB-AD67-11D1-ABCD-00C04FC30936,Open With Context Menu Handler
097D5FF1-7EC6-3101-AB79-DB970DA6957E,Microsoft.SqlServer.Replication.PublicationArticle
098870B6-39EA-480B-B8B5-DD0167C4DB59,IE OpenService Manager
098F2470-BAE0-11CD-B579-08002B30BFEB,Null persistent handler
0997898B-0713-11D2-A4AA-00C04F8EEB3E,Common Places FS Folder
099EB543-64EB-4012-9966-0CD501484F65,FormulaSyntax Class
09A28848-0E97-4CEF-B950-CEA037161155,Remove Properties Drop Target
09A60795-31C0-3A79-9250-8D93C74FE540,System.Runtime.Remoting.Metadata.W3cXsd2001.SoapInteger
09AEB310-E5ED-4BA2-A58B-440FA42CB09C,Microsoft.AnalysisServices.ClrAssemblyFile
